"","Screen_bg","consentkey.keys","consentkey.rt","beginexp.keys","beginexp.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","Question","Solution","participant","PROLIFIC_PID","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","id","session","researcher","browser","xResolution","yResolution","gotoPrac.keys","gotoPrac.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","Prac_start.keys","Prac_start.rt","PreTargetDisplayTime","preResp.keys","preResp.corr","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisRepN","prctrials.thisTrialN","prctrials.thisN","prctrials.thisIndex","prctrials.ran","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","pracend.keys","pracend.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","ResponseKey.keys","ResponseKey.corr","ResponseKey.rt","firstlearntrials.thisRepN","firstlearntrials.thisTrialN","firstlearntrials.thisN","firstlearntrials.thisIndex","firstlearntrials.ran","brkcontinue.keys","Exptrials.thisRepN","Exptrials.thisTrialN","Exptrials.thisN","Exptrials.thisIndex","Exptrials.ran","brkcontinue.rt","afterpause.keys","afterpause.rt","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","blocks.ran","CAproceed.keys","CAproceed.rt","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","ContAwareness.thisRepN","ContAwareness.thisTrialN","ContAwareness.thisN","ContAwareness.thisIndex","ContAwareness.ran","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisRepN","Questionnaire.thisTrialN","Questionnaire.thisN","Questionnaire.thisIndex","Questionnaire.ran","AwareQ","Performance","ContingencyChkScore","todebrief.keys","todebrief.rt","ExpExit.keys","ExpExit.rt","preResp.rt"
"1108","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.43595500000810716]",NA,NA,NA,NA,NA,"",0,15,15,129,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1109","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","bottom","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.335399999996298]",NA,NA,NA,NA,NA,"",0,16,16,172,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1110","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.48430999999982305]",NA,NA,NA,NA,NA,"",0,17,17,118,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1111","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","bottom","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.4860400000034133]",NA,NA,NA,NA,NA,"",0,18,18,204,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1112","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.46122499999182764]",NA,NA,NA,NA,NA,"",0,19,19,210,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1113","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","top","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.44202500001119915]",NA,NA,NA,NA,NA,"",0,20,20,59,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1114","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","top","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.43449499999405816]",NA,NA,NA,NA,NA,"",0,21,21,168,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1115","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4849649999960093]",NA,NA,NA,NA,NA,"",0,22,22,86,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1116","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","top","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.38435500000196043]",NA,NA,NA,NA,NA,"",0,23,23,145,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1117","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","bottom","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.4343900000094436,0.8844950000056997]",NA,NA,NA,NA,NA,"",0,24,24,222,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1118","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","bottom","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6615400000009686]",NA,NA,NA,NA,NA,"",0,25,25,212,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1119","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""l""]",1,"[0.942510000008042,0.9427450000075623]",NA,NA,NA,NA,NA,"",0,26,26,162,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1120","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4583849999908125]",NA,NA,NA,NA,NA,"",0,27,27,10,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1121","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4008949999988545]",NA,NA,NA,NA,NA,"",0,28,28,126,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1122","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5075349999970058]",NA,NA,NA,NA,NA,"",0,29,29,2,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1123","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","invalid","a","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5477200000023004]",NA,NA,NA,NA,NA,"",0,30,30,64,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1124","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5344500000064727]",NA,NA,NA,NA,NA,"",0,31,31,128,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1125","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5143950000056066]",NA,NA,NA,NA,NA,"",0,32,32,218,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1126","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.45103999999992084,0.9011549999995623]",NA,NA,NA,NA,NA,"",0,33,33,13,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1127","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","top","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4431499999918742]",NA,NA,NA,NA,NA,"",0,34,34,201,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1128","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5107200000056764]",NA,NA,NA,NA,NA,"",0,35,35,49,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1129","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6009100000082981]",NA,NA,NA,NA,NA,"",0,36,36,179,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1130","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","top","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.3762750000023516]",NA,NA,NA,NA,NA,"",0,37,37,208,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1131","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","bottom","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6027299999987008]",NA,NA,NA,NA,NA,"",0,38,38,181,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1132","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","invalid","a","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.467674999992596]",NA,NA,NA,NA,NA,"",0,39,39,142,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1133","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.45878499999525957]",NA,NA,NA,NA,NA,"",0,40,40,24,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1134","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.3737200000032317]",NA,NA,NA,NA,NA,"",0,41,41,42,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1135","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","bottom","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5011499999964144]",NA,NA,NA,NA,NA,"",0,42,42,180,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1136","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.43421000000671484]",NA,NA,NA,NA,NA,"",0,43,43,98,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1137","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"",0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.3682050000061281]",NA,NA,NA,NA,NA,"",0,44,44,90,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1138","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"",0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5512650000018766]",NA,NA,NA,NA,NA,"",0,45,45,134,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1139","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5525000000052387]",NA,NA,NA,NA,NA,"",0,46,46,85,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
"1140","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",6,"5aad4225811b2000016f6ed1","32","male","right","German","2020-10-20_12h20.18.528","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,NA,NA,NA,"Chrome",1920,1080,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"",0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","invalid","a","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.46775999999954365]",NA,NA,NA,NA,NA,"",0,47,47,136,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA
